#      Train        Test
    0.971771     0.905063 
    0.971771      0.93038 
    0.976006     0.898734 
      0.9753     0.924051 
    0.968243      0.93038 
    0.974594     0.917722 
      0.9753     0.924051 
    0.976006     0.924051 
    0.971066     0.955696 
    0.971771     0.949367 
    0.972477     0.949367 
    0.969654     0.911392 
     0.97036     0.917722 
    0.967537     0.917722 
    0.972477     0.949367 
    0.983063     0.943038 
    0.976006     0.943038 
    0.974594     0.905063 
    0.966831     0.879747 
    0.974594      0.93038 
    0.971066     0.924051 
    0.971771     0.917722 
    0.971771      0.93038 
    0.973183     0.911392 
    0.978829     0.917722 
    0.976711     0.905063 
    0.967537     0.955696 
    0.977417     0.892405 
    0.969654      0.93038 
    0.968243     0.873418 
    0.967537     0.892405 
     0.97036     0.892405 
    0.971771      0.93038 
    0.968948     0.924051 
    0.971771     0.917722 
    0.974594      0.93038 
      0.9753     0.936709 
    0.972477     0.924051 
    0.976006     0.924051 
    0.972477     0.917722 
     0.97036      0.93038 
     0.97036     0.949367 
    0.973888     0.924051 
    0.973183     0.924051 
    0.973888     0.955696 
    0.963303     0.924051 
      0.9753      0.93038 
    0.967537      0.93038 
    0.976006     0.936709 
    0.964714     0.898734 
      0.9753     0.905063 
    0.969654     0.943038 
    0.976006     0.898734 
    0.976006     0.943038 
    0.979534     0.879747 
    0.964714      0.93038 
    0.964008     0.968354 
    0.971771     0.936709 
    0.972477     0.943038 
    0.977417      0.93038 
    0.971066     0.943038 
     0.97036     0.905063 
    0.978829     0.924051 
    0.966831     0.917722 
    0.969654      0.93038 
    0.971066     0.943038 
    0.973888     0.917722 
      0.9753     0.898734 
    0.971771     0.943038 
    0.973888     0.917722 
    0.978829     0.892405 
    0.974594     0.943038 
    0.980946     0.924051 
    0.973888      0.93038 
     0.98024     0.924051 
    0.976711     0.911392 
    0.972477     0.905063 
    0.972477     0.962025 
    0.973183     0.905063 
    0.971066     0.936709 
    0.977417     0.917722 
    0.977417     0.943038 
    0.973183     0.924051 
    0.966126     0.879747 
    0.966126      0.93038 
    0.973183     0.911392 
    0.978123     0.936709 
    0.974594     0.873418 
    0.978123     0.892405 
    0.973888     0.917722 
    0.978829     0.911392 
    0.978829     0.917722 
    0.976711     0.936709 
    0.971771      0.93038 
    0.973183      0.93038 
    0.962597     0.943038 
     0.97036      0.93038 
    0.973888     0.943038 
    0.971771     0.905063 
    0.971066     0.886076 
    0.973888     0.911392 
    0.978829     0.892405 
    0.971066     0.905063 
    0.972477      0.93038 
    0.976711     0.911392 
    0.969654     0.924051 
    0.971066     0.924051 
    0.973888     0.924051 
    0.980946     0.924051 
    0.978829     0.924051 
    0.971771      0.93038 
    0.967537     0.936709 
    0.973183     0.949367 
    0.978123     0.924051 
    0.978123     0.911392 
    0.973888     0.924051 
    0.979534     0.962025 
    0.969654     0.936709 
    0.978123      0.93038 
    0.977417     0.905063 
    0.971771      0.93038 
    0.978829     0.911392 
    0.982357     0.917722 
    0.971066     0.917722 
    0.967537     0.949367 
    0.977417      0.93038 
    0.978829     0.892405 
    0.972477     0.917722 
    0.971066     0.879747 
    0.972477      0.93038 
     0.97036     0.905063 
    0.971771     0.886076 
    0.976006     0.949367 
      0.9753     0.911392 
    0.969654     0.936709 
    0.976711     0.936709 
    0.976006     0.917722 
    0.977417     0.917722 
    0.974594     0.924051 
    0.979534      0.93038 
    0.979534     0.886076 
    0.977417     0.924051 
    0.969654      0.93038 
    0.971771     0.911392 
    0.967537     0.917722 
    0.978829     0.924051 
    0.971771     0.936709 
    0.981651     0.905063 
    0.973183     0.905063 
    0.973183     0.924051 
    0.978829     0.936709 
    0.973183     0.924051 
    0.964714     0.936709 
    0.976711      0.93038 
    0.978829     0.873418 
      0.9753     0.943038 
    0.973183     0.917722 
    0.976711     0.936709 
    0.973183     0.911392 
    0.977417     0.917722 
      0.9753     0.911392 
    0.977417      0.93038 
    0.974594     0.917722 
    0.973183     0.936709 
    0.973183     0.905063 
      0.9753     0.949367 
      0.9753     0.917722 
     0.97036     0.898734 
    0.966831      0.93038 
    0.971066      0.93038 
    0.973888     0.917722 
    0.971066     0.898734 
    0.974594     0.917722 
      0.9753     0.892405 
    0.976711     0.905063 
    0.976711     0.924051 
    0.980946     0.911392 
    0.973183     0.911392 
    0.978123     0.911392 
    0.983769     0.936709 
      0.9753      0.93038 
    0.973183     0.936709 
    0.973888      0.93038 
    0.983063     0.924051 
    0.977417     0.924051 
    0.964714     0.911392 
    0.978829     0.905063 
    0.977417     0.917722 
     0.97036     0.943038 
      0.9753     0.911392 
    0.973888      0.93038 
    0.977417     0.924051 
    0.977417     0.943038 
    0.973888     0.905063 
      0.9753     0.936709 
    0.978829     0.905063 
    0.973888     0.911392 
    0.976006     0.905063 
    0.976711     0.924051 
    0.982357     0.955696 
    0.971066     0.905063 
    0.977417     0.943038 
    0.978123     0.936709 
    0.977417     0.911392 
    0.983063     0.898734 
    0.983063      0.93038 
    0.972477      0.93038 
    0.979534     0.955696 
    0.971771     0.924051 
     0.98024     0.924051 
    0.978123     0.936709 
    0.972477     0.917722 
    0.973888      0.93038 
    0.973888     0.917722 
    0.978123     0.943038 
    0.973888     0.943038 
    0.973183     0.905063 
    0.978829     0.936709 
      0.9753      0.93038 
    0.973888     0.917722 
    0.972477     0.905063 
    0.971771     0.943038 
    0.978123     0.936709 
    0.976006     0.955696 
     0.97036      0.93038 
    0.973183     0.924051 
    0.973183     0.949367 
    0.976006     0.917722 
    0.976006     0.936709 
    0.973888     0.905063 
     0.98024     0.917722 
    0.981651     0.943038 
    0.974594     0.905063 
    0.976711     0.905063 
    0.973183     0.873418 
    0.976711      0.93038 
    0.972477     0.936709 
    0.974594     0.936709 
    0.976006     0.905063 
    0.976711     0.943038 
    0.980946      0.93038 
    0.979534     0.905063 
     0.98024      0.93038 
    0.978829     0.911392 
    0.983063     0.886076 
    0.977417     0.936709 
      0.9753     0.955696 
    0.978123     0.924051 
    0.973183     0.936709 
    0.974594      0.93038 
    0.974594     0.943038 
      0.9753     0.936709 
    0.978123     0.924051 
    0.971066      0.93038 
    0.974594     0.943038 
    0.978123     0.943038 
    0.976006     0.943038 
    0.971771     0.911392 
    0.976006     0.949367 
    0.974594      0.93038 
    0.972477     0.892405 
     0.97036     0.911392 
    0.973888     0.924051 
    0.974594     0.917722 
    0.973183     0.955696 
    0.977417     0.917722 
    0.976006     0.955696 
    0.988003     0.911392 
    0.976006     0.936709 
    0.973888     0.917722 
    0.971066     0.911392 
    0.972477     0.917722 
    0.973183     0.911392 
    0.976006      0.93038 
    0.974594     0.936709 
    0.973183     0.943038 
    0.964714      0.93038 
    0.978829     0.917722 
    0.969654      0.93038 
    0.979534     0.924051 
    0.979534      0.93038 
      0.9753      0.93038 
    0.977417     0.936709 
    0.982357     0.955696 
    0.969654     0.917722 
      0.9753     0.917722 
    0.971066     0.917722 
    0.971066     0.911392 
    0.982357     0.917722 
    0.974594     0.949367 
    0.978123     0.911392 
    0.978829      0.93038 
    0.977417      0.93038 
    0.973888     0.917722 
    0.977417     0.936709 
    0.972477     0.917722 
    0.971771     0.924051 
    0.973888     0.917722 
    0.976711     0.924051 
    0.972477     0.911392 
    0.978123      0.93038 
    0.978123     0.924051 
    0.978123     0.943038 
    0.973183     0.924051 
    0.974594     0.949367 
    0.978829     0.955696 
    0.977417     0.924051 
    0.977417      0.85443 
    0.978123     0.911392 
      0.9753     0.943038 
    0.980946     0.905063 
    0.978123     0.924051 
    0.973888      0.93038 
     0.98024     0.917722 
    0.977417     0.905063 
    0.972477     0.886076 
    0.983063     0.898734 
    0.971066     0.911392 
    0.971771     0.898734 
    0.982357     0.943038 
    0.976006     0.886076 
    0.978829     0.917722 
    0.984474      0.93038 
    0.973183     0.955696 
    0.977417     0.924051 
    0.978123     0.917722 
    0.971771     0.924051 
    0.978123     0.949367 
      0.9753     0.924051 
    0.974594      0.93038 
      0.9753     0.924051 
    0.978829     0.911392 
    0.971771     0.936709 
    0.980946     0.917722 
     0.98024     0.924051 
    0.977417     0.911392 
    0.977417      0.93038 
    0.983063     0.936709 
    0.977417      0.93038 
    0.978123     0.949367 
    0.979534     0.924051 
     0.98518     0.936709 
    0.982357     0.936709 
      0.9753     0.936709 
     0.98024     0.917722 
      0.9753     0.924051 
    0.978123     0.911392 
     0.98518      0.93038 
    0.978123     0.892405 
    0.973888      0.93038 
    0.976711     0.943038 
    0.976711     0.936709 
    0.973888     0.911392 
    0.977417     0.943038 
    0.978829      0.93038 
    0.978123     0.905063 
    0.976006     0.943038 
    0.972477     0.911392 
    0.978829      0.93038 
    0.973183      0.93038 
    0.976006      0.93038 
    0.974594     0.949367 
    0.979534     0.905063 
    0.974594     0.911392 
    0.978123     0.943038 
     0.98518      0.93038 
    0.973888     0.936709 
    0.974594     0.936709 
    0.978829     0.917722 
    0.976711      0.93038 
    0.976006     0.911392 
    0.976006     0.917722 
    0.985886     0.892405 
    0.973183     0.892405 
    0.979534     0.911392 
    0.976006      0.93038 
    0.978829     0.949367 
    0.979534     0.936709 
    0.981651     0.936709 
    0.986591     0.955696 
    0.983769     0.936709 
     0.98518     0.936709 
    0.978829      0.93038 
      0.9753     0.905063 
    0.976006     0.943038 
    0.978123     0.892405 
    0.978829     0.924051 
    0.978123     0.943038 
    0.979534      0.93038 
    0.974594      0.93038 
    0.967537     0.898734 
    0.977417     0.911392 
    0.979534     0.917722 
      0.9753      0.93038 
     0.98024     0.911392 
    0.972477     0.905063 
    0.981651     0.905063 
    0.973183     0.924051 
    0.972477     0.955696 
    0.978123     0.917722 
    0.977417     0.936709 
    0.978123     0.911392 
    0.980946     0.924051 
    0.986591     0.936709 
    0.980946      0.93038 
    0.972477     0.924051 
    0.978123     0.924051 
    0.976006      0.93038 
    0.971771     0.917722 
    0.971066      0.93038 
    0.977417     0.936709 
     0.98024      0.93038 
    0.971771     0.924051 
    0.971066     0.943038 
    0.973888     0.924051 
    0.976711     0.917722 
    0.971066     0.917722 
    0.968243     0.936709 
    0.981651     0.917722 
    0.973183      0.93038 
    0.973888     0.917722 
    0.981651     0.936709 
    0.974594     0.905063 
    0.979534     0.936709 
    0.979534     0.924051 
    0.976711     0.943038 
    0.969654     0.962025 
    0.976006     0.905063 
    0.976006     0.936709 
     0.98024      0.93038 
    0.980946     0.924051 
    0.978829     0.943038 
    0.978829     0.943038 
    0.976711      0.93038 
    0.978829     0.886076 
    0.974594     0.924051 
    0.977417     0.917722 
    0.972477     0.892405 
    0.978829     0.911392 
    0.977417      0.93038 
    0.977417     0.943038 
    0.976711     0.936709 
     0.98024     0.911392 
    0.971066     0.936709 
    0.964714     0.911392 
    0.976711     0.924051 
    0.982357     0.905063 
    0.974594     0.943038 
    0.976711     0.905063 
    0.974594      0.93038 
      0.9753     0.917722 
     0.98024     0.892405 
    0.979534     0.917722 
    0.983769     0.936709 
    0.985886      0.93038 
    0.979534      0.93038 
    0.976711     0.917722 
    0.976711     0.905063 
      0.9753      0.93038 
    0.983769     0.917722 
    0.981651     0.873418 
    0.973183      0.93038 
    0.981651     0.936709 
     0.98024     0.936709 
    0.979534     0.943038 
    0.976006     0.917722 
    0.974594     0.943038 
    0.979534     0.949367 
    0.978829     0.936709 
    0.979534     0.898734 
    0.976006     0.924051 
    0.976711     0.892405 
    0.979534     0.905063 
    0.978123     0.917722 
    0.980946     0.924051 
    0.978123     0.924051 
    0.973183     0.911392 
    0.976711      0.93038 
     0.98024     0.917722 
    0.987297      0.93038 
    0.976006     0.917722 
    0.974594     0.892405 
    0.974594     0.905063 
    0.976006     0.905063 
    0.977417     0.936709 
    0.978829     0.943038 
    0.976006      0.93038 
    0.978123     0.879747 
    0.978123     0.905063 
    0.976711      0.93038 
    0.979534     0.943038 
    0.974594     0.905063 
    0.976006     0.949367 
    0.981651     0.943038 
    0.973183     0.943038 
    0.983063     0.943038 
    0.974594     0.949367 
    0.974594     0.924051 
    0.971066     0.943038 
    0.981651     0.917722 
    0.976711     0.936709 
    0.983769     0.911392 
    0.971066     0.879747 
    0.982357     0.905063 
    0.979534     0.936709 
    0.979534     0.911392 
    0.978829     0.936709 
    0.978123     0.917722 
     0.98024     0.911392 
    0.971771      0.93038 
    0.977417      0.93038 
    0.978829     0.924051 
    0.972477     0.955696 
    0.973888     0.936709 
    0.978123     0.911392 
      0.9753     0.917722 
    0.980946     0.905063 
    0.973183     0.911392 
    0.972477     0.936709 
    0.979534     0.905063 
    0.978123     0.822785 
    0.976711     0.917722 
    0.976006     0.924051 
    0.978123      0.93038 
    0.976711      0.93038 
    0.982357     0.917722 
    0.985886     0.936709 
    0.981651      0.93038 
    0.973183     0.905063 
    0.978123     0.936709 
      0.9753     0.911392 
      0.9753     0.924051 
      0.9753      0.93038 
    0.981651     0.924051 
    0.981651     0.968354 
    0.976711     0.936709 
    0.971771     0.968354 
    0.983063     0.924051 
    0.971771     0.905063 
    0.974594     0.943038 
    0.972477     0.943038 
    0.977417      0.93038 
    0.973888     0.917722 
     0.98024     0.943038 
    0.976711     0.949367 
    0.978123     0.936709 
    0.982357     0.924051 
    0.978123     0.917722 
    0.973888     0.955696 
    0.979534     0.936709 
    0.980946     0.924051 
    0.976711     0.917722 
    0.980946     0.936709 
    0.977417     0.924051 
    0.978829     0.892405 
    0.974594      0.93038 
    0.973888      0.93038 
      0.9753      0.93038 
    0.978123      0.93038 
    0.983063     0.911392 
    0.976711     0.892405 
    0.978123      0.93038 
    0.978829      0.93038 
    0.973183     0.949367 
    0.979534     0.936709 
    0.976711     0.886076 
    0.974594     0.917722 
    0.979534     0.962025 
    0.983769     0.911392 
    0.978123     0.911392 
    0.983769     0.936709 
    0.978829     0.917722 
    0.973888     0.943038 
     0.97036     0.917722 
    0.976711     0.924051 
    0.978829     0.924051 
    0.980946      0.93038 
    0.977417     0.905063 
    0.973183     0.949367 
    0.979534     0.911392 
    0.973183     0.949367 
    0.978123     0.911392 
    0.978123     0.911392 
      0.9753     0.917722 
    0.980946      0.93038 
    0.983063     0.955696 
    0.976711     0.924051 
    0.980946      0.93038 
    0.979534     0.949367 
    0.979534     0.905063 
    0.977417     0.911392 
    0.979534     0.898734 
    0.977417     0.943038 
    0.980946     0.917722 
    0.971066      0.93038 
     0.98024     0.911392 
    0.976006     0.949367 
    0.976711     0.911392 
    0.978123     0.924051 
    0.980946     0.936709 
    0.974594     0.917722 
    0.973888     0.911392 
    0.972477     0.917722 
      0.9753     0.917722 
    0.983769      0.93038 
      0.9753     0.924051 
     0.98024     0.943038 
    0.976711     0.898734 
    0.983769     0.924051 
    0.973888     0.924051 
    0.982357     0.892405 
    0.973183     0.917722 
    0.979534     0.898734 
    0.976006     0.917722 
      0.9753     0.943038 
    0.974594     0.867089 
     0.98024     0.924051 
    0.980946     0.917722 
      0.9753      0.93038 
    0.983769      0.93038 
    0.972477     0.917722 
    0.974594     0.917722 
    0.981651     0.911392 
    0.982357     0.924051 
    0.980946     0.905063 
    0.983063     0.905063 
    0.977417     0.905063 
    0.971771     0.955696 
    0.979534     0.917722 
    0.976006     0.943038 
    0.978123     0.924051 
    0.978829     0.905063 
    0.979534     0.886076 
    0.979534     0.905063 
    0.974594     0.892405 
    0.979534     0.936709 
    0.980946     0.943038 
    0.981651     0.936709 
    0.980946     0.905063 
    0.979534     0.917722 
    0.976711     0.917722 
     0.98024     0.892405 
    0.982357     0.917722 
    0.978829     0.905063 
    0.976006      0.93038 
    0.983063     0.936709 
    0.978123      0.93038 
    0.976711     0.911392 
    0.976711     0.962025 
    0.977417      0.93038 
    0.976711      0.93038 
    0.973888     0.917722 
    0.969654     0.924051 
    0.982357     0.917722 
    0.983063      0.93038 
    0.978829      0.93038 
    0.981651     0.917722 
    0.976711     0.955696 
    0.980946      0.93038 
    0.978829     0.911392 
    0.978123     0.898734 
    0.976006     0.924051 
    0.978829     0.886076 
    0.971771      0.93038 
    0.981651     0.936709 
    0.976006     0.936709 
    0.977417     0.917722 
    0.976711     0.924051 
    0.971066     0.924051 
    0.971066     0.936709 
    0.980946     0.917722 
    0.980946     0.898734 
    0.974594     0.917722 
    0.973888     0.911392 
    0.976006     0.955696 
    0.978829      0.93038 
    0.976711     0.924051 
    0.982357     0.949367 
    0.976711     0.924051 
    0.977417     0.917722 
    0.980946     0.898734 
    0.978123     0.924051 
     0.98024     0.917722 
    0.976006      0.93038 
    0.982357     0.917722 
    0.989414     0.924051 
    0.973888     0.917722 
    0.973183     0.917722 
    0.981651     0.905063 
    0.981651     0.905063 
    0.978829     0.936709 
    0.974594     0.936709 
    0.977417     0.898734 
    0.982357     0.905063 
    0.976711     0.886076 
    0.978829      0.93038 
     0.97036      0.93038 
    0.979534      0.93038 
    0.976006     0.936709 
    0.980946     0.924051 
    0.972477     0.924051 
    0.971066     0.936709 
    0.976711     0.898734 
    0.972477     0.892405 
    0.977417     0.911392 
    0.978123     0.936709 
    0.978123     0.886076 
    0.978123     0.949367 
    0.976006     0.892405 
    0.967537     0.905063 
    0.976006      0.93038 
     0.98024      0.93038 
    0.976711     0.892405 
    0.979534     0.917722 
     0.98024     0.936709 
    0.973183     0.905063 
    0.977417     0.924051 
    0.976006     0.943038 
    0.976711     0.917722 
    0.973183     0.924051 
    0.972477     0.917722 
    0.972477      0.93038 
    0.978829     0.924051 
    0.971066     0.943038 
    0.974594     0.879747 
    0.977417     0.911392 
    0.978123     0.968354 
    0.981651     0.917722 
    0.972477     0.943038 
    0.982357     0.905063 
    0.977417     0.949367 
    0.978829     0.949367 
    0.982357      0.93038 
    0.984474     0.936709 
    0.980946     0.924051 
    0.980946     0.917722 
     0.98024     0.924051 
    0.979534     0.892405 
    0.977417     0.886076 
    0.979534     0.924051 
    0.974594     0.898734 
    0.983063      0.93038 
    0.978829     0.879747 
     0.98024     0.943038 
    0.974594     0.911392 
    0.972477     0.917722 
    0.983063     0.936709 
    0.979534     0.911392 
    0.981651      0.93038 
    0.978829     0.924051 
    0.971771     0.879747 
    0.984474     0.924051 
    0.978123     0.917722 
    0.981651     0.936709 
     0.98024     0.905063 
    0.972477     0.892405 
    0.978123      0.93038 
     0.98024     0.924051 
    0.979534     0.917722 
     0.98024     0.892405 
    0.976711     0.943038 
    0.980946     0.924051 
    0.977417     0.949367 
    0.980946     0.955696 
    0.971771     0.943038 
    0.978123     0.943038 
    0.976006     0.943038 
     0.98024     0.917722 
    0.981651     0.911392 
    0.984474     0.949367 
    0.976006     0.924051 
     0.98518     0.924051 
    0.974594     0.943038 
     0.98024      0.93038 
    0.976711     0.917722 
    0.981651      0.93038 
      0.9753     0.924051 
     0.98024     0.936709 
     0.98024     0.911392 
    0.976711     0.924051 
    0.981651     0.949367 
    0.976006     0.936709 
    0.981651     0.905063 
    0.977417     0.886076 
    0.976711     0.911392 
     0.97036     0.924051 
     0.98024     0.911392 
    0.977417     0.962025 
    0.978123     0.905063 
    0.977417     0.911392 
    0.977417     0.905063 
    0.977417     0.898734 
    0.976006     0.917722 
      0.9753     0.917722 
    0.976711      0.93038 
    0.976006      0.93038 
      0.9753     0.905063 
