#      Train        Test
    0.974594     0.905063 
    0.978123     0.911392 
    0.976006     0.955696 
    0.968243     0.917722 
    0.973888     0.924051 
    0.974594      0.93038 
    0.972477     0.936709 
    0.971771     0.911392 
    0.980946     0.936709 
    0.971771      0.93038 
     0.97036     0.917722 
    0.969654     0.917722 
    0.971771     0.911392 
    0.969654     0.955696 
      0.9753     0.955696 
    0.978123     0.936709 
    0.976711     0.955696 
    0.976711      0.93038 
    0.973183     0.924051 
      0.9753     0.949367 
    0.971771     0.898734 
    0.981651     0.917722 
    0.977417     0.955696 
    0.977417     0.936709 
     0.98024     0.898734 
    0.973183     0.955696 
      0.9753     0.936709 
    0.973183     0.898734 
    0.978829      0.93038 
    0.979534     0.924051 
    0.971771     0.924051 
    0.978829     0.905063 
    0.971771     0.943038 
    0.971771     0.917722 
    0.979534     0.911392 
    0.978123     0.898734 
      0.9753      0.93038 
    0.974594     0.943038 
    0.976711     0.898734 
    0.973888     0.924051 
    0.974594      0.93038 
    0.980946     0.905063 
    0.973888     0.898734 
    0.968948     0.898734 
    0.979534     0.943038 
    0.971771     0.917722 
    0.976711     0.936709 
    0.973183     0.924051 
    0.977417     0.936709 
    0.971771     0.924051 
    0.976711     0.924051 
    0.974594     0.943038 
    0.971066      0.93038 
    0.972477     0.936709 
    0.973183     0.917722 
    0.972477     0.911392 
    0.976711     0.955696 
     0.97036      0.93038 
    0.978123     0.936709 
    0.969654      0.93038 
    0.976006     0.962025 
    0.968948     0.924051 
    0.977417     0.917722 
    0.978829     0.936709 
    0.977417     0.917722 
    0.974594     0.943038 
    0.980946     0.955696 
    0.981651     0.936709 
    0.976711     0.924051 
      0.9753     0.917722 
    0.971771     0.936709 
    0.969654     0.936709 
    0.974594     0.949367 
      0.9753     0.917722 
    0.973183     0.905063 
    0.976006     0.917722 
    0.974594     0.924051 
    0.976006     0.949367 
    0.971771     0.898734 
    0.974594     0.924051 
    0.973183     0.924051 
    0.976711      0.93038 
    0.973888     0.911392 
    0.973888     0.936709 
    0.974594     0.917722 
    0.976711     0.936709 
    0.977417      0.93038 
    0.974594      0.93038 
    0.979534     0.911392 
    0.976006     0.917722 
    0.977417     0.917722 
    0.977417     0.924051 
    0.974594     0.936709 
    0.973183      0.93038 
    0.980946     0.955696 
    0.978123     0.924051 
    0.976006     0.911392 
    0.973888     0.962025 
    0.976711     0.905063 
     0.97036     0.936709 
    0.971066     0.917722 
    0.971066      0.93038 
    0.974594     0.943038 
    0.976006     0.924051 
    0.978829     0.924051 
    0.976006     0.917722 
    0.973183      0.93038 
    0.978123     0.943038 
    0.976006     0.924051 
    0.978829     0.924051 
    0.984474     0.924051 
    0.973888      0.93038 
    0.972477     0.924051 
    0.966126     0.936709 
     0.97036     0.955696 
    0.971771     0.943038 
     0.97036     0.936709 
    0.983063     0.924051 
      0.9753      0.93038 
    0.971066     0.949367 
     0.98024     0.911392 
    0.984474     0.936709 
    0.973183     0.911392 
    0.977417     0.936709 
    0.976006      0.93038 
    0.973183     0.917722 
    0.979534     0.949367 
    0.973888     0.936709 
    0.977417     0.917722 
    0.978123     0.943038 
    0.977417     0.917722 
    0.972477      0.93038 
    0.966126     0.949367 
    0.973183     0.949367 
    0.969654      0.93038 
      0.9753      0.93038 
    0.972477     0.924051 
    0.976711     0.943038 
    0.972477     0.905063 
    0.972477     0.943038 
    0.969654     0.911392 
    0.974594     0.892405 
    0.986591      0.93038 
     0.97036     0.911392 
    0.976006     0.943038 
    0.976711     0.968354 
      0.9753      0.93038 
    0.974594     0.886076 
    0.977417     0.949367 
    0.973183     0.905063 
    0.973183     0.911392 
    0.971066     0.943038 
      0.9753     0.936709 
    0.973888     0.917722 
    0.982357     0.955696 
      0.9753     0.917722 
    0.971771     0.924051 
    0.977417     0.943038 
    0.976711     0.917722 
    0.972477     0.955696 
    0.972477     0.943038 
    0.973888     0.955696 
     0.98024     0.924051 
    0.973183     0.936709 
    0.978829     0.924051 
    0.978123     0.917722 
      0.9753     0.955696 
    0.973183     0.917722 
    0.971066     0.936709 
    0.978123     0.917722 
    0.978123     0.943038 
    0.973888     0.943038 
      0.9753     0.886076 
    0.971771     0.917722 
      0.9753     0.936709 
    0.972477      0.93038 
    0.974594     0.917722 
    0.981651     0.917722 
    0.973888     0.924051 
    0.972477     0.911392 
    0.978829     0.917722 
      0.9753     0.955696 
    0.971771     0.917722 
    0.976006     0.898734 
    0.968243     0.974684 
    0.977417     0.911392 
      0.9753     0.892405 
    0.971066      0.93038 
    0.972477     0.943038 
    0.974594     0.936709 
    0.978123     0.943038 
    0.976711     0.917722 
